Sales Quantity,Sales Rep,Sales Price,Sales Margin Amount,Sales Cost Amount,Sales Amount Based on List Price,Sales Amount,Order Number,List Price,Line Number,Discount Amount,Invoice Date,Invoice Number
1,103,"325,28","84,17","241,11",645,"325,28",109154,645,154000,"319,72",09/09/2017,311630
1,103,"325,28","84,17","241,11",645,"325,28",119524,645,154000,"319,72",11/03/2017,323972
1,103,"327,62","180,22","147,4","623,67","327,62",102026,"623,67",38000,"296,05",13/05/2017,300965
1,103,"327,62","186,8","140,82","623,67","327,62",107513,"623,67",43000,"296,05",12/08/2017,309166
1,103,"327,62","186,8","140,82","623,67","327,62",118117,"623,67",43000,"296,05",11/02/2017,321558
1,103,"328,32","55,71","272,61",625,"328,32",101088,625,55000,"296,68",21/06/2017,304469
1,103,"328,32","74,61","253,71",625,"328,32",105021,625,1000,"296,68",09/07/2017,306383
1,103,"333,11","61,05","272,06","634,11","333,11",114275,"634,11",1000,301,15/11/2017,317524
1,103,"338,3","66,24","272,06","634,11","338,3",203318,"634,11",8000,"295,81",08/07/2018,107019
1,103,"338,3","66,24","272,06","634,11","338,3",216097,"634,11",8000,"295,81",08/01/2018,119452
1,103,"338,3","66,24","272,06","634,11","338,3",224935,"634,11",8000,"295,81",08/04/2018,130964
1,103,"338,83","97,72","241,11",645,"338,83",209154,645,154000,"306,17",28/08/2018,111630
1,103,"338,83","97,72","241,11",645,"338,83",219524,645,154000,"306,17",28/02/2018,123972
1,103,"341,27","193,87","147,4","623,67","341,27",202026,"623,67",38000,"282,4",01/05/2018,100965
1,103,"341,27","200,45","140,82","623,67","341,27",207513,"623,67",43000,"282,4",31/07/2018,109166
1,103,"341,27","200,45","140,82","623,67","341,27",218117,"623,67",43000,"282,4",31/01/2018,121558
1,103,342,"69,39","272,61",625,342,201088,625,55000,283,09/06/2018,104469
1,103,342,"88,29","253,71",625,342,205021,625,1000,283,27/06/2018,106383
1,103,"346,99","74,93","272,06","634,11","346,99",214275,"634,11",1000,"287,12",03/11/2018,117524
1,103,"348,45","76,39","272,06","634,11","348,45",316097,"634,11",8000,"285,66",31/12/2018,219452
1,103,"348,99","107,88","241,11",645,"348,99",319524,645,154000,"296,01",20/02/2019,223972
1,103,"351,51","210,69","140,82","623,67","351,51",318117,"623,67",43000,"272,16",23/01/2019,221558
1,103,"379,87","52,04","327,83","723,14","379,87",106610,"723,14",1000,"343,27",27/07/2017,307674
1,103,"379,87","52,04","327,83","723,14","379,87",117343,"723,14",1000,"343,27",26/01/2017,320096
1,103,"379,87","52,04","327,83","723,14","379,87",125997,"723,14",1000,"343,27",27/04/2017,331608
1,103,"379,87","56,83","323,04","723,14","379,87",102617,"723,14",51000,"343,27",10/06/2017,303518
1,103,"384,5","115,51","268,99","731,95","384,5",107513,"731,95",50000,"347,45",12/08/2017,309166
1,103,"384,5","115,51","268,99","731,95","384,5",118117,"731,95",50000,"347,45",11/02/2017,321558
1,103,"384,5","123,25","261,25","731,95","384,5",105540,"731,95",1000,"347,45",08/07/2017,306106
1,103,"395,7","67,87","327,83","723,14","395,7",206610,"723,14",1000,"327,44",15/07/2018,107674
1,103,"395,7","67,87","327,83","723,14","395,7",217343,"723,14",1000,"327,44",15/01/2018,120096
1,103,"395,7","67,87","327,83","723,14","395,7",225997,"723,14",1000,"327,44",15/04/2018,131608
1,103,"395,7","72,66","323,04","723,14","395,7",202617,"723,14",51000,"327,44",29/05/2018,103518
1,103,"400,52","131,53","268,99","731,95","400,52",207513,"731,95",50000,"331,43",31/07/2018,109166
1,103,"400,52","131,53","268,99","731,95","400,52",218117,"731,95",50000,"331,43",31/01/2018,121558
1,103,"400,52","139,27","261,25","731,95","400,52",205540,"731,95",1000,"331,43",26/06/2018,106106
1,103,"401,16","11,43","389,73","803,86","401,16",107513,"803,86",44000,"402,7",19/08/2017,309759
1,103,"401,16","11,43","389,73","803,86","401,16",108757,"803,86",1000,"402,7",26/08/2017,310481
1,103,"401,16","11,43","389,73","803,86","401,16",118117,"803,86",44000,"402,7",18/02/2017,322145
1,103,"401,16","11,43","389,73","803,86","401,16",119195,"803,86",1000,"402,7",25/02/2017,322853
1,103,"403,31","115,15","288,16","767,75","403,31",109871,"767,75",27000,"364,44",17/09/2017,312243
1,103,"403,31","115,15","288,16","767,75","403,31",120120,"767,75",27000,"364,44",19/03/2017,324576
1,103,"403,31","121,26","282,05","767,75","403,31",113231,"767,75",40000,"364,44",05/11/2017,316701
1,103,"403,31","121,26","282,05","767,75","403,31",114300,"767,75",37000,"364,44",18/11/2017,317850
1,103,"403,31","121,26","282,05","767,75","403,31",124317,"767,75",40000,"364,44",07/01/2018,330209
1,103,"403,31","122,56","280,75","767,75","403,31",103657,"767,75",72000,"364,44",10/06/2017,303539
1,103,"407,57","79,74","327,83","723,14","407,57",317343,"723,14",1000,"315,57",07/01/2019,220096
1,103,"412,54","143,55","268,99","731,95","412,54",318117,"731,95",50000,"319,41",23/01/2019,221558
1,103,"417,88","28,15","389,73","803,86","417,88",207513,"803,86",44000,"385,98",07/08/2018,109759
1,103,"417,88","28,15","389,73","803,86","417,88",208757,"803,86",1000,"385,98",14/08/2018,110481
1,103,"417,88","28,15","389,73","803,86","417,88",218117,"803,86",44000,"385,98",07/02/2018,122145
1,103,"417,88","28,15","389,73","803,86","417,88",219195,"803,86",1000,"385,98",14/02/2018,122853
1,103,"419,34","149,74","269,6","798,27","419,34",107663,"798,27",1000,"378,93",12/08/2017,309179
1,103,"419,34","149,74","269,6","798,27","419,34",114909,"798,27",1000,"378,93",23/11/2017,318283
1,103,"419,34","149,74","269,6","798,27","419,34",118255,"798,27",1000,"378,93",11/02/2017,321571
1,103,"420,11","131,95","288,16","767,75","420,11",209871,"767,75",27000,"347,64",05/09/2018,112243
1,103,"420,11","131,95","288,16","767,75","420,11",220120,"767,75",27000,"347,64",07/03/2018,124576
1,103,"420,11","138,06","282,05","767,75","420,11",213231,"767,75",40000,"347,64",24/10/2018,116701
1,103,"420,11","138,06","282,05","767,75","420,11",214300,"767,75",37000,"347,64",06/11/2018,117850
1,103,"420,11","138,06","282,05","767,75","420,11",224317,"767,75",40000,"347,64",26/12/2018,130209
1,103,"420,11","139,36","280,75","767,75","420,11",203657,"767,75",72000,"347,64",29/05/2018,103539
1,103,"424,64","104,48","320,16","842,04","424,64",109154,"842,04",112000,"417,4",09/09/2017,311630
1,103,"424,64","104,48","320,16","842,04","424,64",119524,"842,04",112000,"417,4",11/03/2017,323972
1,103,"430,42","40,69","389,73","803,86","430,42",318117,"803,86",44000,"373,44",30/01/2019,222145
1,103,"430,42","40,69","389,73","803,86","430,42",319195,"803,86",1000,"373,44",06/02/2019,222853
1,103,"432,71","144,55","288,16","767,75","432,71",320120,"767,75",27000,"335,04",28/02/2019,224576
1,103,"433,36","172,38","260,98","824,96","433,36",106408,"824,96",19000,"391,6",23/07/2017,307424
1,103,"433,36","172,38","260,98","824,96","433,36",117163,"824,96",19000,"391,6",22/01/2017,319854
1,103,"433,36","172,38","260,98","824,96","433,36",125841,"824,96",19000,"391,6",23/04/2017,331366
1,103,"433,36","178,49","254,87","824,96","433,36",112634,"824,96",9000,"391,6",22/10/2017,315517
1,103,"433,36","178,49","254,87","824,96","433,36",113248,"824,96",12000,"391,6",04/11/2017,316585
1,103,"433,36","178,49","254,87","824,96","433,36",123844,"824,96",9000,"391,6",24/12/2017,329049
1,103,"433,36","178,49","254,87","824,96","433,36",124332,"824,96",12000,"391,6",06/01/2018,330094
1,103,"433,36","179,36",254,"451,42","433,36",101591,"451,42",6000,"18,06",14/05/2017,301044
1,103,"433,36","179,36",254,"824,96","433,36",102617,"824,96",13000,"391,6",27/05/2017,302347
1,103,"433,36","179,36",254,"824,96","433,36",102869,"824,96",3000,"391,6",28/05/2017,302488
1,103,"433,36","179,36",254,"824,96","433,36",103657,"824,96",24000,"391,6",10/06/2017,303539
1,103,"433,36","179,36",254,"824,96","433,36",104258,"824,96",29000,"391,6",17/06/2017,304284
1,103,"433,36","179,36",254,"824,96","433,36",104258,"824,96",5000,"391,6",17/06/2017,304284
1,103,"436,81","167,21","269,6","798,27","436,81",207663,"798,27",1000,"361,46",31/07/2018,109179
1,103,"436,81","167,21","269,6","798,27","436,81",214909,"798,27",1000,"361,46",11/11/2018,118283
1,103,"436,81","167,21","269,6","798,27","436,81",218255,"798,27",1000,"361,46",31/01/2018,121571
1,103,"442,33","122,17","320,16","842,04","442,33",106408,"842,04",42000,"399,71",06/08/2017,308604
1,103,"442,33","122,17","320,16","842,04","442,33",109001,"842,04",1000,"399,71",01/09/2017,310935
1,103,"442,33","122,17","320,16","842,04","442,33",117163,"842,04",42000,"399,71",05/02/2017,321010
1,103,"442,33","122,17","320,16","842,04","442,33",119416,"842,04",1000,"399,71",03/03/2017,323296
1,103,"442,33","122,17","320,16","842,04","442,33",125841,"842,04",42000,"399,71",07/05/2017,332522
1,103,"442,33","122,17","320,16","842,04","442,33",209154,"842,04",112000,"399,71",28/08/2018,111630
1,103,"442,33","122,17","320,16","842,04","442,33",219524,"842,04",112000,"399,71",28/02/2018,123972
1,103,"442,33","128,28","314,05","842,04","442,33",113231,"842,04",39000,"399,71",05/11/2017,316701
1,103,"442,33","128,28","314,05","842,04","442,33",124317,"842,04",39000,"399,71",07/01/2018,330209
1,103,"449,91","180,31","269,6","798,27","449,91",318255,"798,27",1000,"348,36",23/01/2019,221571
1,103,"451,42","190,44","260,98","824,96","451,42",206408,"824,96",19000,"373,54",11/07/2018,107424
1,103,"451,42","190,44","260,98","824,96","451,42",217163,"824,96",19000,"373,54",11/01/2018,119854
1,103,"451,42","190,44","260,98","824,96","451,42",225841,"824,96",19000,"373,54",11/04/2018,131366
1,103,"451,42","196,55","254,87","824,96","451,42",212634,"824,96",9000,"373,54",10/10/2018,115517
1,103,"451,42","196,55","254,87","824,96","451,42",213248,"824,96",12000,"373,54",23/10/2018,116585
1,103,"451,42","196,55","254,87","824,96","451,42",223844,"824,96",9000,"373,54",12/12/2018,129049
1,103,"451,42","196,55","254,87","824,96","451,42",224332,"824,96",12000,"373,54",25/12/2018,130094
1,103,"451,42","197,42",254,"451,42","451,42",201591,"451,42",6000,0,02/05/2018,101044
1,103,"451,42","197,42",254,"824,96","451,42",202617,"824,96",13000,"373,54",15/05/2018,102347
1,103,"451,42","197,42",254,"824,96","451,42",202869,"824,96",3000,"373,54",16/05/2018,102488
1,103,"451,42","197,42",254,"824,96","451,42",203657,"824,96",24000,"373,54",29/05/2018,103539
1,103,"451,42","197,42",254,"824,96","451,42",204258,"824,96",29000,"373,54",05/06/2018,104284
1,103,"451,42","197,42",254,"824,96","451,42",204258,"824,96",5000,"373,54",05/06/2018,104284
1,103,"455,6","135,44","320,16","842,04","455,6",319524,"842,04",112000,"386,44",20/02/2019,223972
1,103,"460,76","140,6","320,16","842,04","460,76",206408,"842,04",42000,"381,28",25/07/2018,108604
1,103,"460,76","140,6","320,16","842,04","460,76",209001,"842,04",1000,"381,28",20/08/2018,110935
1,103,"460,76","140,6","320,16","842,04","460,76",217163,"842,04",42000,"381,28",25/01/2018,121010
1,103,"460,76","140,6","320,16","842,04","460,76",219416,"842,04",1000,"381,28",20/02/2018,123296
1,103,"460,76","140,6","320,16","842,04","460,76",225841,"842,04",42000,"381,28",25/04/2018,132522
1,103,"460,76","146,71","314,05","842,04","460,76",213231,"842,04",39000,"381,28",24/10/2018,116701
1,103,"460,76","146,71","314,05","842,04","460,76",224317,"842,04",39000,"381,28",26/12/2018,130209
1,103,"463,19","'-34,65","497,84","928,15","463,19",104201,"928,15",2000,"464,96",16/06/2017,304182
1,103,"464,96","203,98","260,98","824,96","464,96",317163,"824,96",19000,360,03/01/2019,219854
1,103,"474,58","154,42","320,16","842,04","474,58",317163,"842,04",42000,"367,46",17/01/2019,221010
1,103,"474,58","154,42","320,16","842,04","474,58",319416,"842,04",1000,"367,46",12/02/2019,223296
1,103,"482,49","'-15,35","497,84","928,15","482,49",204201,"928,15",2000,"445,66",04/06/2018,104182
1,103,"493,56","220,51","273,05","939,57","493,56",105984,"939,57",4000,"446,01",23/07/2017,307398
1,103,"493,56","220,51","273,05","939,57","493,56",116776,"939,57",4000,"446,01",22/01/2017,319828
1,103,"493,56","220,51","273,05","939,57","493,56",125496,"939,57",4000,"446,01",23/04/2017,331340
1,103,"493,56","226,62","266,94","939,57","493,56",112222,"939,57",21000,"446,01",21/10/2017,315367
1,103,"493,56","226,62","266,94","939,57","493,56",123500,"939,57",21000,"446,01",23/12/2017,328903
1,103,"493,56","227,53","266,03","939,57","493,56",102869,"939,57",5000,"446,01",28/05/2017,302488
1,103,"493,56","227,53","266,03","939,57","493,56",104258,"939,57",9001,"446,01",18/06/2017,304415
1,103,"507,69","229,31","278,38","966,44","507,69",105984,"966,44",5000,"458,75",23/07/2017,307398
1,103,"507,69","229,31","278,38","966,44","507,69",106402,"966,44",13000,"458,75",23/07/2017,307422
1,103,"507,69","229,31","278,38","966,44","507,69",108317,"966,44",16000,"458,75",27/08/2017,310555
1,103,"507,69","229,31","278,38","966,44","507,69",110270,"966,44",21000,"458,75",24/09/2017,312860
1,103,"507,69","229,31","278,38","966,44","507,69",116776,"966,44",5000,"458,75",22/01/2017,319828
1,103,"507,69","229,31","278,38","966,44","507,69",117158,"966,44",13000,"458,75",22/01/2017,319852
1,103,"507,69","229,31","278,38","966,44","507,69",118825,"966,44",16000,"458,75",26/02/2017,322926
1,103,"507,69","229,31","278,38","966,44","507,69",120474,"966,44",21000,"458,75",26/03/2017,325175
1,103,"507,69","229,31","278,38","966,44","507,69",125496,"966,44",5000,"458,75",23/04/2017,331340
1,103,"507,69","229,31","278,38","966,44","507,69",125836,"966,44",13000,"458,75",23/04/2017,331364
1,103,"507,69","235,42","272,27","966,44","507,69",112634,"966,44",17000,"458,75",22/10/2017,315517
1,103,"507,69","235,42","272,27","966,44","507,69",113231,"966,44",22000,"458,75",05/11/2017,316701
1,103,"507,69","235,42","272,27","966,44","507,69",123844,"966,44",17000,"458,75",24/12/2017,329049
1,103,"507,69","235,42","272,27","966,44","507,69",124317,"966,44",22000,"458,75",07/01/2018,330209
1,103,"507,69","236,33","271,36","966,44","507,69",103273,"966,44",5000,"458,75",03/06/2017,302973
1,103,"507,69","236,33","271,36","966,44","507,69",103662,"966,44",15000,"458,75",08/06/2017,303323
1,103,"507,69","236,33","271,36","966,44","507,69",104234,"966,44",2000,"458,75",17/06/2017,304278
1,103,"514,13","241,08","273,05","939,57","514,13",205984,"939,57",4000,"425,44",11/07/2018,107398
1,103,"514,13","241,08","273,05","939,57","514,13",216776,"939,57",4000,"425,44",11/01/2018,119828
1,103,"514,13","241,08","273,05","939,57","514,13",225496,"939,57",4000,"425,44",11/04/2018,131340
1,103,"514,13","247,19","266,94","939,57","514,13",212222,"939,57",21000,"425,44",09/10/2018,115367
1,103,"514,13","247,19","266,94","939,57","514,13",223500,"939,57",21000,"425,44",11/12/2018,128903
1,103,"514,13","248,1","266,03","939,57","514,13",202869,"939,57",5000,"425,44",16/05/2018,102488
1,103,"514,13","248,1","266,03","939,57","514,13",204258,"939,57",9001,"425,44",06/06/2018,104415
1,103,"528,84","250,46","278,38","966,44","528,84",205984,"966,44",5000,"437,6",11/07/2018,107398
1,103,"528,84","250,46","278,38","966,44","528,84",206402,"966,44",13000,"437,6",11/07/2018,107422
1,103,"528,84","250,46","278,38","966,44","528,84",208317,"966,44",16000,"437,6",15/08/2018,110555
1,103,"528,84","250,46","278,38","966,44","528,84",210270,"966,44",21000,"437,6",12/09/2018,112860
1,103,"528,84","250,46","278,38","966,44","528,84",216776,"966,44",5000,"437,6",11/01/2018,119828
1,103,"528,84","250,46","278,38","966,44","528,84",217158,"966,44",13000,"437,6",11/01/2018,119852
1,103,"528,84","250,46","278,38","966,44","528,84",218825,"966,44",16000,"437,6",15/02/2018,122926
1,103,"528,84","250,46","278,38","966,44","528,84",220474,"966,44",21000,"437,6",14/03/2018,125175
1,103,"528,84","250,46","278,38","966,44","528,84",225496,"966,44",5000,"437,6",11/04/2018,131340
1,103,"528,84","250,46","278,38","966,44","528,84",225836,"966,44",13000,"437,6",11/04/2018,131364
1,103,"528,84","256,57","272,27","966,44","528,84",212634,"966,44",17000,"437,6",10/10/2018,115517
1,103,"528,84","256,57","272,27","966,44","528,84",213231,"966,44",22000,"437,6",24/10/2018,116701
1,103,"528,84","256,57","272,27","966,44","528,84",223844,"966,44",17000,"437,6",12/12/2018,129049
1,103,"528,84","256,57","272,27","966,44","528,84",224317,"966,44",22000,"437,6",26/12/2018,130209
1,103,"528,84","257,48","271,36","966,44","528,84",203273,"966,44",5000,"437,6",22/05/2018,102973
1,103,"528,84","257,48","271,36","966,44","528,84",203662,"966,44",15000,"437,6",27/05/2018,103323
1,103,"528,84","257,48","271,36","966,44","528,84",204234,"966,44",2000,"437,6",05/06/2018,104278
1,103,"529,55","256,5","273,05","939,57","529,55",316776,"939,57",4000,"410,02",03/01/2019,219828
1,103,"544,71","266,33","278,38","966,44","544,71",316776,"966,44",5000,"421,73",03/01/2019,219828
1,103,"544,71","266,33","278,38","966,44","544,71",317158,"966,44",13000,"421,73",03/01/2019,219852
1,103,"544,71","266,33","278,38","966,44","544,71",318825,"966,44",16000,"421,73",07/02/2019,222926
1,103,"544,71","266,33","278,38","966,44","544,71",320474,"966,44",21000,"421,73",07/03/2019,225175
1,103,"550,44","128,16","422,28",1103,"550,44",105579,1103,29000,"552,56",27/08/2017,310531
1,103,"550,44","128,16","422,28",1103,"550,44",110237,1103,1000,"552,56",20/09/2017,312452
1,103,"550,44","128,16","422,28",1103,"550,44",110270,1103,32000,"552,56",05/11/2017,316663
1,103,"550,44","128,16","422,28",1103,"550,44",116552,1103,29000,"552,56",26/02/2017,322902
1,103,"550,44","128,16","422,28",1103,"550,44",120441,1103,1000,"552,56",22/03/2017,324785
1,103,"550,44","128,16","422,28",1103,"550,44",122085,1103,32000,"552,56",07/01/2018,330171
1,103,"556,14","246,5","309,64","1058,6801","556,14",106408,"1058,6801",29000,"502,5401",23/07/2017,307424
1,103,"556,14","246,5","309,64","1058,6801","556,14",108317,"1058,6801",17000,"502,5401",27/08/2017,310555
1,103,"556,14","246,5","309,64","1058,6801","556,14",117163,"1058,6801",29000,"502,5401",22/01/2017,319854
1,103,"556,14","246,5","309,64","1058,6801","556,14",118825,"1058,6801",17000,"502,5401",26/02/2017,322926
1,103,"556,14","246,5","309,64","1058,6801","556,14",125841,"1058,6801",29000,"502,5401",23/04/2017,331366
1,103,"556,14","252,6","303,54","1058,6801","556,14",111579,"1058,6801",3000,"502,5401",11/10/2017,314421
1,103,"556,14","252,6","303,54","1058,6801","556,14",122937,"1058,6801",3000,"502,5401",13/12/2017,327973
